transaction_id,customer_name,start_date,end_date,product_family,region,account_owner,bookings,term_days,arr
1406,Cronin - Lehner,2021-02-27,2022-02-26,Elite Plus,North America,Karl Long,17964,364,18013.35
1597,"Canten, Agarwaliamson and Corkery",2020-02-26,2021-02-25,Elite Plus,North America,Lonnie May,18006,365,18006.0
2911,Sanford LLC,2021-03-18,2022-03-17,Elite Plus,North America,Alice Cole,17920,364,17969.23
2963,Kunze Group,2020-10-26,2021-10-25,Classic,North America,Grant Cortez,17908,364,17957.2
6523,Douglas - Kozey,2021-05-29,2021-06-28,Classic,North America,Karl Long,1458,30,17739.0
3971,"Hessel, Koss and Littel",2020-10-14,2021-10-13,Elite Plus,North America,Karl Long,17678,364,17726.57
454,Leuschke Group,2020-02-08,2020-08-09,Elite Plus,North America,Grant Cortez,8865,183,17681.56
6312,"Schuppe, Hegmann and Kerluke",2021-02-22,2022-02-21,Classic,North America,John Sacker,17590,364,17638.32
5942,Agarwaliamson - Hartmann,2020-10-30,2022-04-28,Classic,Asia,Ross Hines,26326,545,17631.17
2826,Dare - Wisozk,2021-02-20,2022-02-19,Classic,North America,Dana Henderson,17572,364,17620.27
8169,Little Group,2019-12-08,2020-12-07,Classic,North America,Marshall Lawson,17601,365,17601.0
3217,Vandervort - Upton,2019-10-08,2020-10-07,Elite Plus,North America,John Sacker,17468,365,17468.0
1476,"Cummings, Pollich and Hoppe",2022-12-08,2023-01-06,Elite Plus,North America,Ross Hines,1384,29,17419.31
1719,Erdman - Kozey,2022-06-12,2024-09-11,Elite Plus,North America,Christopher Little,39139,822,17379.24
2943,Quitzon Group,2021-07-05,2022-04-19,Classic,Europe,Grant Cortez,13690,288,17350.17
2483,Schmidt - McClure,2021-01-16,2021-02-14,Classic,Latin America,Phil Baker,1378,29,17343.79
3498,McCullough - Albertson,2019-12-27,2020-12-25,Elite Plus,North America,Ross Hines,17265,364,17312.43
1999,Wiza - Robel,2021-11-08,2022-11-07,Classic,North America,Frankie Fletcher,17260,364,17307.42
1856,Grant LLC,2020-07-02,2021-07-01,Elite Plus,North America,Karl Long,17245,364,17292.38
5647,"Stiedemann, Labadie and Prosacco",2023-12-28,2024-12-27,Elite Plus,North America,Ramon Garcia,17265,365,17265.0
3589,Gottlieb - Huel,2022-01-30,2022-04-29,Elite Plus,Europe,Grant Cortez,4191,89,17187.81
5058,Collier - Skiles,2020-11-27,2021-11-26,Elite Plus,Europe,Sonja Griffin,17083,364,17129.93
4422,"Zemlak, Steuber and Rempel",2021-04-29,2022-04-28,Elite Plus,North America,Karl Long,17077,364,17123.91
4445,Ponting - Jakubowski,2021-05-10,2022-05-09,Elite Plus,Europe,Alton Hunt,17067,364,17113.89
8177,"Johnston, Casper and Robel",2019-11-10,2020-11-09,Classic,North America,Micheal Williams,17062,365,17062.0
5387,Chechauski Inc,2020-08-30,2021-08-29,Elite Plus,North America,Christopher Little,16949,364,16995.56
526,Orn - Brown,2020-03-14,2021-03-14,Elite Plus,Europe,Walter Sacha,16881,365,16881.0
2159,"Kautzer, Bartell and Schmeler",2020-11-05,2021-11-04,Elite Plus,Asia,Jerald James,16829,364,16875.23
2845,"Rath, Hoeger and Kunde",2021-11-23,2024-11-22,Classic,Latin America,Walter Sacha,50488,1095,16829.33
3437,"Murazik, Jones and Walsh",2021-04-16,2022-04-15,Classic,North America,Ross Hines,16774,364,16820.08
3495,McCullough - Albertson,2020-04-22,2021-04-21,Elite Plus,North America,Ross Hines,16733,364,16778.97
845,"Larkin, Runolfsson and Orn",2021-07-29,2022-07-28,Classic,Asia,Marshall Lawson,16697,364,16742.87
2336,Graham and Sons,2020-05-21,2021-05-20,Classic,North America,Angelo Payne,16603,364,16648.61
4900,Muller - Spinka,2020-07-18,2021-07-17,Classic,North America,Marsha Aguilar,16594,364,16639.59
3920,Monahan - Ruecker,2021-02-05,2022-02-04,Elite Plus,North America,Judy Jacobs,16554,364,16599.48
2794,"Barton, Murray and Volkman",2021-11-11,2024-11-10,Elite Plus,North America,Jerald James,49661,1095,16553.67
886,Rohan - Sporer,2021-08-03,2024-08-02,Elite Plus,North America,Frankie Fletcher,49400,1095,16466.67
2125,Gupta LLC,2021-11-02,2024-12-03,Elite Plus,North America,Marsha Aguilar,50733,1127,16430.83
6466,Oberbrunner Inc,2021-07-23,2022-07-22,Elite Plus,Europe,Karl Long,16364,364,16408.96
1126,"Hahn, Nienow and Baumbach",2020-05-23,2021-05-22,Classic,Asia,Christopher Little,16353,364,16397.93
3956,"Lang, Mitchell and Grant",2021-05-13,2023-05-12,Classic,North America,Celia Clayton,32749,729,16396.96
1469,Heathcote Inc,2021-04-24,2022-04-23,Elite Plus,North America,Patty Ingram,16351,364,16395.92
1452,Heathcote Inc,2020-06-03,2021-05-31,Elite Plus,North America,Patty Ingram,16258,362,16392.73
3988,Kunze and Sons,2021-06-08,2021-08-07,Elite Plus,North America,Aloyna Gregory,2691,60,16370.25
185,Huel - Simonis,2020-10-01,2021-09-30,Elite Plus,Asia,Karl Long,16276,364,16320.71
1168,"Zamber, Gaverman and Hableton",2020-11-23,2023-11-22,Elite Plus,Europe,Lonnie May,48866,1094,16303.56
2736,Rohan - Heller,2021-04-18,2022-04-17,Elite Plus,North America,Alton Hunt,16204,364,16248.52
5664,Raynor - Gusikowski,2021-03-07,2021-04-06,Elite Plus,North America,Christopher Little,1335,30,16242.5
3960,"Gaylord, Fay and Frost",2020-03-22,2021-03-21,Elite Plus,Asia,Phil Baker,16139,364,16183.34
6326,Schimmel - Stehr,2021-03-09,2022-03-08,Elite Plus,North America,Walter Sacha,16077,364,16121.17
3503,McCullough - Albertson,2021-02-13,2022-02-12,Elite Plus,North America,Ross Hines,16059,364,16103.12
1013,"Collier, Conn and Dooley",2021-09-18,2024-09-17,Classic,North America,Grant Cortez,48204,1095,16068.0
3658,Kuvalis LLC,2021-05-05,2024-05-04,Classic,Latin America,Sonja Griffin,48098,1095,16032.67
6017,Hyatt and Sons,2021-08-06,2022-08-05,Elite Plus,North America,Christopher Little,15790,364,15833.38
4094,Hartmann - Bergstrom,2020-01-07,2021-01-06,Classic,Europe,Sonja Griffin,15827,365,15827.0
6308,Kunde Inc,2021-04-29,2022-04-28,Elite Plus,North America,Lonnie May,15715,364,15758.17
1173,"Zamber, Gaverman and Hableton",2020-10-29,2023-10-28,Elite Plus,Europe,Lonnie May,47158,1094,15733.7
2359,"Rice, Gutkowski and DuBuque",2021-02-18,2022-02-17,Classic,North America,Sonja Griffin,15588,364,15630.82
2771,Kerluke Group,2020-12-16,2021-12-15,Classic,North America,Dana Henderson,15570,364,15612.77
167,Frami Group,2020-02-27,2021-02-26,Elite Plus,North America,John Sacker,15554,365,15554.0
907,"Lesch, Bernhard and Hills",2020-11-28,2021-11-27,Elite Plus,Europe,Jerald James,15487,364,15529.55
3715,Jones LLC,2020-11-06,2021-11-05,Elite Plus,North America,Lonnie May,15451,364,15493.45
1410,Cronin - Lehner,2022-11-03,2023-11-02,Elite Plus,North America,Karl Long,15437,364,15479.41
4784,"Hermiston, Weimann and Lemke",2022-11-07,2023-11-06,Elite Plus,North America,Ross Hines,15373,364,15415.23
1451,Heathcote Inc,2019-10-25,2020-10-24,Elite Plus,North America,Patty Ingram,15364,365,15364.0
5487,Metz Inc,2021-11-03,2024-11-01,Elite Plus,North America,Patty Ingram,46033,1094,15358.36
6627,"Frost, Olson and Schmeler",2020-10-03,2021-10-02,Elite Plus,Asia,Grant Cortez,15230,364,15271.84
4992,Ortiz - Ponting,2020-11-29,2021-11-28,Elite Plus,Europe,Aloyna Gregory,15228,364,15269.84
1868,"Kassulke, Fritsch and Lebsack",2021-12-12,2024-12-11,Elite Plus,North America,Jerald James,45596,1095,15198.67
5640,"Stiedemann, Labadie and Prosacco",2021-11-24,2022-11-23,Elite Plus,North America,Ramon Garcia,15111,364,15152.51
6357,Collier LLC,2020-12-06,2021-12-05,Elite Plus,North America,Phil Baker,15060,364,15101.37
615,"Jacobs, Howe and Bahringer",2020-11-25,2021-11-24,Elite Plus,Latin America,Patty Ingram,14985,364,15026.17
5825,"Hilll, Friesen and O'Connell",2021-10-05,2022-10-04,Elite Plus,North America,Marsha Aguilar,14916,364,14956.98
4181,Kunde - Kautzer,2022-03-29,2024-03-28,Elite Plus,North America,Patty Ingram,29881,730,14940.5
6100,Sporer - Hills,2021-09-27,2022-09-26,Classic,Latin America,Christopher Little,14887,364,14927.9
3291,Schumm Group,2020-01-07,2021-01-06,Elite Plus,North America,Jerald James,14923,365,14923.0
4179,Kunde - Kautzer,2020-01-17,2021-01-15,Elite Plus,North America,Patty Ingram,14880,364,14920.88
7671,Reynolds Inc,2019-02-20,2020-02-19,Classic,North America,Judy Jacobs,14873,364,14913.86
2104,Stark - Moen,2023-12-28,2024-12-27,Elite Plus,Europe,Christopher Little,14877,365,14877.0
381,"Murray, Borer and Conn",2021-08-07,2021-09-06,Classic,Latin America,Cecelia Burgess,1221,30,14855.5
1658,Kuphal - Hirthe,2021-07-05,2022-07-04,Elite Plus,North America,Marsha Aguilar,14809,364,14849.68
5381,Dicki - Wilderman,2020-09-30,2021-09-29,Elite Plus,North America,John Sacker,14796,364,14836.65
5590,"Keeling, Jakubowski and Crist",2022-01-25,2023-01-24,Elite Plus,North America,Aloyna Gregory,14759,364,14799.55
46,Yost and Sons,2021-09-02,2022-09-01,Elite Plus,Europe,Sonja Griffin,14756,364,14796.54
1363,Kozey and Sons,2020-03-12,2021-03-12,Elite Plus,Europe,Frankie Fletcher,14781,365,14781.0
2324,Cassle and Sons,2021-09-25,2023-09-24,Elite Plus,North America,Angelo Payne,29489,729,14764.73
5167,"Cronin, Frost and Ratke",2020-01-18,2021-01-17,Elite Plus,North America,Judy Jacobs,14751,365,14751.0
1378,Zieme Group,2021-07-18,2022-11-02,Elite Plus,North America,Alton Hunt,19036,472,14720.64
7243,"Rumsfeld, Batz and Heaney",2018-11-07,2019-06-06,Elite Plus,North America,Celia Clayton,8449,211,14615.57
1742,"Auer, Jones and Agarwal",2021-01-10,2022-01-09,Elite Plus,Europe,Alice Cole,14561,364,14601.0
4148,Reichert - Hirthe,2022-02-05,2023-02-04,Elite Plus,North America,Alice Cole,14491,364,14530.81
4064,Prohaska and Sons,2021-06-22,2022-06-21,Classic,Asia,Ross Hines,14481,364,14520.78
3168,Huel LLC,2022-04-16,2023-04-15,Elite Plus,Europe,Marshall Lawson,14480,364,14519.78
1385,Rosemont and Sons,2021-08-14,2024-08-13,Classic,Latin America,Ross Hines,43553,1095,14517.67
3957,"Gaylord, Fay and Frost",2021-03-07,2022-03-06,Elite Plus,Asia,Phil Baker,14456,364,14495.71
700,"White, Keeling and Jakubowski",2020-12-22,2021-12-21,Elite Plus,North America,Sonja Griffin,14448,364,14487.69
156,"Kirlin, Haag and Heller",2021-02-18,2024-02-17,Classic,Europe,Marsha Aguilar,43370,1094,14469.88
5789,Tanner Inc,2020-12-11,2021-12-10,Classic,North America,Karl Long,14404,364,14443.57
3851,Metz - Heathcote,2020-06-09,2022-10-10,Classic,North America,Grant Cortez,33639,853,14394.18
4155,Reichert - Hirthe,2021-01-08,2022-01-07,Elite Plus,North America,Alice Cole,14343,364,14382.4
852,Koepp Inc,2021-07-07,2022-07-06,Classic,North America,Ross Hines,14305,364,14344.3
2311,"Daniel, MacGyver and Ernser",2021-06-03,2022-06-02,Classic,North America,Walter Sacha,14296,364,14335.27
1369,Deckow LLC,2021-05-19,2021-11-16,Elite Plus,North America,Frankie Fletcher,7105,181,14327.76
539,Harvey and Sons,2019-10-12,2020-10-11,Elite Plus,Asia,Walter Sacha,14281,365,14281.0
3587,Gottlieb - Huel,2021-08-22,2021-11-21,Elite Plus,Europe,Grant Cortez,3557,91,14267.09
3436,"Murazik, Jones and Walsh",2020-12-07,2021-12-06,Classic,North America,Ross Hines,14205,364,14244.02
2325,"Smitham, Hintz and Hamill",2020-08-21,2021-08-20,Elite Plus,North America,Celia Clayton,14187,364,14225.98
1736,Dietrich and Sons,2021-06-05,2024-06-04,Elite Plus,Europe,Angelo Payne,42641,1095,14213.67
5558,Runolfsson Group,2020-08-25,2021-08-24,Elite Plus,North America,Lonnie May,14159,364,14197.9
3501,McCullough - Albertson,2021-02-13,2022-02-12,Elite Plus,North America,Ross Hines,14124,364,14162.8
410,Zboncak LLC,2021-01-06,2022-01-05,Elite Plus,North America,Marshall Lawson,14095,364,14133.72
3870,Douglas - Schaden,2021-04-02,2021-11-13,Elite Plus,North America,Cecelia Burgess,8710,225,14129.56
7378,"Sporer, Huel and Cremin",2018-12-09,2019-12-08,Classic,North America,Grant Cortez,14083,364,14121.69
4049,Erdman Group,2021-09-24,2022-09-23,Elite Plus,North America,Judy Jacobs,14081,364,14119.68
6533,Marquardt - McClure,2020-01-03,2020-02-09,Classic,North America,Angelo Payne,1426,37,14067.3
2126,Gupta LLC,2022-01-26,2025-02-26,Elite Plus,North America,Marsha Aguilar,43381,1127,14049.75
1752,Fay Inc,2021-05-13,2022-05-12,Elite Plus,Europe,Ross Hines,14011,364,14049.49
994,Larson - Bundel,2021-08-09,2022-08-08,Elite Plus,North America,Angelo Payne,13999,364,14037.46
1007,Larson - Bundel,2024-05-01,2024-10-30,Elite Plus,North America,Angelo Payne,6986,182,14010.38
3654,"Skiles, Powlowski and Bartell",2021-11-25,2022-11-24,Elite Plus,North America,Patty Ingram,13969,364,14007.38
5875,"Dicki, Bosco and Rempel",2021-09-10,2022-09-09,Elite Plus,North America,Grant Cortez,13962,364,14000.36
5717,Feil - Breitenberg,2020-08-22,2021-08-21,Elite Plus,North America,Judy Jacobs,13926,364,13964.26
7166,Witting LLC,2018-08-12,2019-08-11,Elite Plus,Latin America,Marshall Lawson,13910,364,13948.21
5380,Dicki - Wilderman,2024-08-24,2025-08-23,Elite Plus,North America,John Sacker,13877,364,13915.12
4505,Zemlak Group,2021-12-13,2022-08-13,Elite Plus,North America,Celia Clayton,9263,243,13913.56
3701,Rippin and Sons,2021-01-01,2021-12-31,Classic,North America,Aloyna Gregory,13870,364,13908.1
6385,Satterfield and Sons,2021-10-14,2021-11-12,Classic,Latin America,Jerald James,1102,29,13870.0
6534,Marquardt - McClure,2020-03-16,2020-04-22,Classic,North America,Angelo Payne,1404,37,13850.27
1462,Heathcote Inc,2021-03-26,2022-03-25,Elite Plus,North America,Patty Ingram,13811,364,13848.94
3489,McCullough - Albertson,2020-02-29,2021-01-16,Elite Plus,North America,Ross Hines,12212,322,13842.8
4363,Jerde - Raynor,2023-04-06,2024-04-05,Elite Plus,North America,Celia Clayton,13823,365,13823.0
5812,"Hilll, Friesen and O'Connell",2022-06-16,2022-06-30,Elite Plus,North America,Marsha Aguilar,530,14,13817.86
5338,Schmeler - Little,2021-06-01,2022-05-31,Elite Plus,Europe,Frankie Fletcher,13750,364,13787.77
387,Zboncak LLC,2020-03-06,2021-03-05,Elite Plus,North America,Marshall Lawson,13731,364,13768.72
2968,Schaden Group,2020-08-24,2023-12-24,Elite Plus,Europe,Alice Cole,45873,1217,13758.13
6664,Lindgren and Sons,2021-09-12,2022-09-11,Elite Plus,North America,Walter Sacha,13718,364,13755.69
5421,"King, Crooks and Ankunding",2021-09-28,2022-09-28,Classic,Europe,Phil Baker,13707,365,13707.0
701,"White, Keeling and Jakubowski",2021-04-08,2022-01-07,Elite Plus,North America,Sonja Griffin,10262,274,13670.18
7194,Murphy-Rosemont,2019-08-24,2020-06-22,Classic,North America,Lonnie May,11340,303,13660.4
7242,Rau Group,2019-09-22,2020-09-21,Classic,North America,Sonja Griffin,13641,365,13641.0
4719,Padberg Inc,2021-04-08,2021-07-09,Elite Plus,North America,Phil Baker,3436,92,13631.96
8078,Morissette Group,2019-10-24,2020-10-23,Classic,North America,Ross Hines,13611,365,13611.0
5353,"Collins, Fahey and Mackerrel",2020-09-15,2022-09-14,Classic,North America,Karl Long,27146,729,13591.62
913,"Lesch, Bernhard and Hills",2021-05-11,2022-05-10,Classic,Europe,Jerald James,13552,364,13589.23
2906,Sanford LLC,2020-02-14,2021-02-14,Elite Plus,North America,Alice Cole,13558,366,13520.96
1464,Heathcote Inc,2021-04-23,2022-04-22,Elite Plus,North America,Patty Ingram,13456,364,13492.97
5129,"Reynolds, Bundel and Hauck",2021-05-20,2022-05-20,Classic,Latin America,Judy Jacobs,13467,365,13467.0
4851,Muller - Reichert,2020-01-04,2020-10-14,Classic,North America,John Sacker,10450,284,13430.46
2097,Stark - Moen,2022-07-15,2023-07-14,Elite Plus,Europe,Christopher Little,13284,364,13320.49
3914,Lynch - Ritchie,2020-10-01,2021-09-30,Classic,North America,Marshall Lawson,13278,364,13314.48
5993,Stehr and Sons,2021-06-13,2022-06-12,Classic,North America,Phil Baker,13231,364,13267.35
7418,Douglas-Muller,2019-09-24,2020-09-23,Classic,Europe,Christopher Little,13245,365,13245.0
4509,Zemlak Group,2020-12-04,2021-12-03,Elite Plus,North America,Celia Clayton,13191,364,13227.24
7450,"Wintheiser, Howe and Wisoky",2018-12-10,2019-12-09,Classic,North America,John Sacker,13157,364,13193.15
2634,"Mayert, Murazik and Ernser",2022-04-25,2023-04-24,Elite Plus,North America,Jerald James,13145,364,13181.11
4717,Padberg Inc,2021-04-27,2022-04-26,Elite Plus,North America,Phil Baker,13132,364,13168.08
2095,Stark - Moen,2020-08-26,2021-08-25,Elite Plus,Europe,Christopher Little,13117,364,13153.04
4863,Muller - Reichert,2021-07-09,2022-07-08,Elite Plus,North America,John Sacker,13112,364,13148.02
1381,Zieme Group,2021-08-20,2022-08-19,Elite Plus,North America,Alton Hunt,13112,364,13148.02
1648,Kuphal - Hirthe,2020-10-07,2021-10-06,Elite Plus,North America,Marsha Aguilar,13091,364,13126.96
58,Lind and Sons,2022-02-03,2023-02-02,Elite Plus,Europe,Karl Long,13085,364,13120.95
2275,"Kutch, Gerhold and Quitzon",2023-04-19,2024-04-18,Elite Plus,Europe,Karl Long,13102,365,13102.0
3317,"Mackerrel, Schroeder and Gutkowski",2022-07-27,2023-07-26,Elite Plus,North America,Tomas Glover,13063,364,13098.89
1454,Heathcote Inc,2020-05-16,2021-05-15,Elite Plus,North America,Patty Ingram,13044,364,13079.84
7177,Auer-Koch,2019-03-21,2020-03-20,Classic,North America,Grant Cortez,13048,365,13048.0
4502,Zemlak Group,2021-01-01,2021-12-31,Elite Plus,North America,Celia Clayton,13006,364,13041.73
7746,Waelchi Inc,2018-07-24,2019-07-23,Classic,North America,Tomas Glover,12998,364,13033.71
1468,Heathcote Inc,2021-04-10,2022-04-09,Elite Plus,North America,Patty Ingram,12976,364,13011.65
2272,"Kutch, Gerhold and Quitzon",2021-05-05,2022-05-04,Elite Plus,Europe,Karl Long,12954,364,12989.59
6453,Frost Group,2021-02-05,2022-02-04,Classic,North America,Angelo Payne,12953,364,12988.59
476,"Kling, Kessler and Dach",2021-01-15,2022-01-14,Elite Plus,North America,Marshall Lawson,12943,364,12978.56
308,O'Keefe - Skiles,2021-08-02,2022-08-01,Classic,Europe,Sonja Griffin,12942,364,12977.55
766,"Kunze, Jaskolski and Labadie",2020-04-05,2021-04-05,Elite Plus,Europe,Walter Sacha,12965,365,12965.0
3502,McCullough - Albertson,2021-01-12,2022-01-11,Elite Plus,North America,Ross Hines,12915,364,12950.48
6667,Lindgren and Sons,2021-08-11,2022-08-10,Elite Plus,North America,Walter Sacha,12851,364,12886.3
3896,Kreiger - Russel,2020-07-25,2021-07-24,Elite Plus,North America,Phil Baker,12836,364,12871.26
1488,"Cummings, Pollich and Hoppe",2021-01-22,2022-01-21,Elite Plus,North America,Ross Hines,12753,364,12788.04
2323,Cassle and Sons,2021-12-07,2023-12-06,Elite Plus,North America,Angelo Payne,25491,729,12762.98
1984,"Mills, Ziemann and Pfeffer",2021-06-24,2022-06-23,Elite Plus,North America,Celia Clayton,12716,364,12750.93
6440,Pollich and Sons,2021-06-17,2022-06-16,Classic,North America,Alice Cole,12668,364,12702.8
2624,"Roob, Bogisich and Hegmann",2020-11-08,2021-11-07,Elite Plus,North America,Marsha Aguilar,12644,364,12678.74
1477,"Cummings, Pollich and Hoppe",2022-01-24,2023-01-23,Elite Plus,North America,Ross Hines,12601,364,12635.62
4711,Padberg Inc,2020-05-09,2021-05-08,Elite Plus,North America,Phil Baker,12584,364,12618.57
4498,Zemlak Group,2022-07-09,2022-11-02,Elite Plus,North America,Celia Clayton,4001,116,12589.35
5370,"Kutch, Larson and Boone",2021-09-25,2024-10-23,Elite Plus,North America,Grant Cortez,38626,1124,12543.14
1372,Zieme Group,2020-07-24,2021-07-23,Elite Plus,North America,Alton Hunt,12500,364,12534.34
546,Harvey and Sons,2022-02-12,2023-02-11,Elite Plus,Asia,Walter Sacha,12486,364,12520.3
5470,Kertzmann - Langworth,2021-08-14,2022-08-13,Elite Plus,North America,Marshall Lawson,12432,364,12466.15
6117,"Romaguera, Hilll and Hayes",2022-01-11,2024-09-09,Elite Plus,North America,Ross Hines,33197,972,12465.95
1273,Zemlak - Cormier,2020-07-26,2021-07-25,Classic,Latin America,Phil Baker,12416,364,12450.11
543,Harvey and Sons,2020-11-25,2021-11-24,Elite Plus,Asia,Walter Sacha,12411,364,12445.1
1144,"Hahn, Nienow and Baumbach",2020-09-13,2021-09-12,Classic,Asia,Christopher Little,12353,364,12386.94
1142,"Hahn, Nienow and Baumbach",2021-07-14,2022-07-13,Classic,Asia,Christopher Little,12350,364,12383.93
6262,Bechel Inc,2023-05-07,2024-05-06,Elite Plus,Europe,Walter Sacha,12367,365,12367.0
47,Yost and Sons,2022-08-10,2023-08-09,Elite Plus,Europe,Sonja Griffin,12329,364,12362.87
6529,Douglas - Kozey,2021-07-16,2021-08-14,Classic,North America,Karl Long,981,29,12347.07
